time,x,y,z,altitude
0.000,0.054886,-0.036697,0.028661,-0.028661
0.008,0.054809,-0.036589,0.028669,-0.028669
0.020,0.054660,-0.036384,0.028715,-0.028715
0.028,0.054560,-0.036232,0.028750,-0.028750
0.040,0.054463,-0.036085,0.028787,-0.028787
0.048,0.054369,-0.035943,0.028825,-0.028825
0.060,0.054187,-0.035673,0.028907,-0.028907
0.068,0.054072,-0.035498,0.028943,-0.028943
0.080,0.053959,-0.035328,0.028990,-0.028990
0.088,0.053849,-0.035162,0.029039,-0.029039
0.100,0.053624,-0.034798,0.029121,-0.029121
0.108,0.053509,-0.034600,0.029156,-0.029156
0.120,0.053396,-0.034407,0.029191,-0.029191
0.128,0.053286,-0.034218,0.029228,-0.029228
0.140,0.053056,-0.033796,0.029340,-0.029340
0.148,0.052945,-0.033592,0.029397,-0.029397
0.160,0.052836,-0.033394,0.029455,-0.029455
0.168,0.052723,-0.033173,0.029492,-0.029492
0.180,0.052503,-0.032747,0.029569,-0.029569
0.188,0.052397,-0.032542,0.029608,-0.029608
0.200,0.052302,-0.032322,0.029650,-0.029650
0.208,0.052209,-0.032107,0.029692,-0.029692
0.220,0.052031,-0.031693,0.029778,-0.029778
0.228,0.051953,-0.031468,0.029810,-0.029810
0.240,0.051878,-0.031248,0.029842,-0.029842
0.248,0.051805,-0.031033,0.029874,-0.029874
0.260,0.051657,-0.030592,0.029955,-0.029955
0.268,0.051582,-0.030366,0.029995,-0.029995
0.280,0.051509,-0.030146,0.030034,-0.030034
0.288,0.051439,-0.029931,0.030075,-0.030075
0.300,0.051268,-0.029488,0.030176,-0.030176
0.308,0.051186,-0.029275,0.030227,-0.030227
0.320,0.051107,-0.029066,0.030259,-0.030259
0.328,0.051029,-0.028863,0.030291,-0.030291
0.340,0.050821,-0.028435,0.030348,-0.030348
0.348,0.050722,-0.028229,0.030377,-0.030377
0.360,0.050625,-0.028028,0.030408,-0.030408
0.368,0.050509,-0.027836,0.030434,-0.030434
0.380,0.050395,-0.027649,0.030438,-0.030438
0.388,0.050176,-0.027290,0.030451,-0.030451
0.400,0.050053,-0.027122,0.030454,-0.030454
0.408,0.049932,-0.026960,0.030460,-0.030460
0.420,0.049699,-0.026648,0.030474,-0.030474
0.428,0.049584,-0.026494,0.030490,-0.030490
0.440,0.049472,-0.026346,0.030501,-0.030501
0.448,0.049363,-0.026202,0.030513,-0.030513
0.460,0.049146,-0.025931,0.030526,-0.030526
0.468,0.049038,-0.025802,0.030526,-0.030526
0.480,0.048934,-0.025678,0.030528,-0.030528
0.488,0.048832,-0.025559,0.030531,-0.030531
0.500,0.048621,-0.025339,0.030528,-0.030528
0.508,0.048518,-0.025235,0.030528,-0.030528
0.520,0.048417,-0.025136,0.030530,-0.030530
0.528,0.048303,-0.025038,0.030504,-0.030504
0.540,0.048081,-0.024855,0.030457,-0.030457
0.548,0.047973,-0.024771,0.030436,-0.030436
0.560,0.047848,-0.024677,0.030396,-0.030396
0.568,0.047725,-0.024588,0.030358,-0.030358
0.580,0.047484,-0.024423,0.030289,-0.030289
0.588,0.047368,-0.024348,0.030258,-0.030258
0.600,0.047251,-0.024267,0.030210,-0.030210
0.608,0.047136,-0.024190,0.030164,-0.030164
0.620,0.046911,-0.024051,0.030054,-0.030054
0.628,0.046802,-0.023967,0.029975,-0.029975
0.640,0.046695,-0.023888,0.029899,-0.029899
0.648,0.046590,-0.023813,0.029825,-0.029825
0.660,0.046390,-0.023653,0.029645,-0.029645
0.668,0.046296,-0.023567,0.029539,-0.029539
0.680,0.046202,-0.023485,0.029429,-0.029429
0.688,0.046110,-0.023409,0.029321,-0.029321
0.700,0.045963,-0.023183,0.029061,-0.029061
0.708,0.045890,-0.023077,0.028936,-0.028936
0.720,0.045818,-0.022976,0.028814,-0.028814
0.728,0.045753,-0.022841,0.028659,-0.028659
0.740,0.045625,-0.022586,0.028359,-0.028359
0.748,0.045562,-0.022466,0.028215,-0.028215
0.760,0.045501,-0.022321,0.028025,-0.028025
0.768,0.045440,-0.022181,0.027838,-0.027838
0.780,0.045320,-0.021916,0.027478,-0.027478
0.788,0.045257,-0.021770,0.027260,-0.027260
0.800,0.045195,-0.021630,0.027060,-0.027060
0.808,0.045133,-0.021494,0.026865,-0.026865
0.820,0.045009,-0.021210,0.026444,-0.026444
0.828,0.044948,-0.021062,0.026219,-0.026219
0.840,0.044887,-0.020919,0.026000,-0.026000
0.848,0.044827,-0.020781,0.025784,-0.025784
0.860,0.044768,-0.020648,0.025566,-0.025566
0.868,0.044603,-0.020339,0.025045,-0.025045
0.880,0.044523,-0.020191,0.024792,-0.024792
0.888,0.044444,-0.020048,0.024545,-0.024545
0.900,0.044251,-0.019707,0.023984,-0.023984
0.908,0.044157,-0.019543,0.023711,-0.023711
0.920,0.044064,-0.019384,0.023435,-0.023435
0.928,0.043971,-0.019190,0.023134,-0.023134
0.940,0.043788,-0.018815,0.022547,-0.022547
0.948,0.043699,-0.018634,0.022262,-0.022262
0.960,0.043609,-0.018433,0.021960,-0.021960
0.968,0.043520,-0.018238,0.021663,-0.021663
0.980,0.043348,-0.017859,0.021124,-0.021124
0.988,0.043268,-0.017657,0.020846,-0.020846
1.000,0.043189,-0.017458,0.020573,-0.020573
1.008,0.043112,-0.017264,0.020305,-0.020305
1.020,0.042969,-0.016871,0.019767,-0.019767
1.028,0.042902,-0.016672,0.019499,-0.019499
1.040,0.042836,-0.016477,0.019246,-0.019246
1.048,0.042772,-0.016286,0.018997,-0.018997
1.060,0.042642,-0.015878,0.018501,-0.018501
1.068,0.042579,-0.015679,0.018259,-0.018259
1.080,0.042517,-0.015484,0.018021,-0.018021
1.088,0.042467,-0.015276,0.017786,-0.017786
1.100,0.042370,-0.014873,0.017284,-0.017284
1.108,0.042324,-0.014676,0.017039,-0.017039
1.120,0.042280,-0.014484,0.016799,-0.016799
1.128,0.042237,-0.014279,0.016562,-0.016562
1.140,0.042154,-0.013878,0.016100,-0.016100
1.148,0.042115,-0.013683,0.015875,-0.015875
1.160,0.042070,-0.013474,0.015679,-0.015679
1.168,0.042027,-0.013269,0.015487,-0.015487
1.180,0.041943,-0.012869,0.015111,-0.015111
1.188,0.041919,-0.012666,0.014922,-0.014922
1.200,0.041896,-0.012466,0.014737,-0.014737
1.208,0.041874,-0.012269,0.014555,-0.014555
1.220,0.041829,-0.011857,0.014223,-0.014223
1.228,0.041807,-0.011642,0.014063,-0.014063
1.240,0.041785,-0.011431,0.013905,-0.013905
1.248,0.041765,-0.011222,0.013750,-0.013750
1.260,0.041716,-0.010776,0.013458,-0.013458
1.268,0.041693,-0.010558,0.013316,-0.013316
1.280,0.041670,-0.010343,0.013158,-0.013158
1.288,0.041648,-0.010111,0.013011,-0.013011
1.300,0.041605,-0.009656,0.012725,-0.012725
1.308,0.041585,-0.009434,0.012586,-0.012586
1.320,0.041548,-0.009202,0.012465,-0.012465
1.328,0.041511,-0.008973,0.012346,-0.012346
1.340,0.041439,-0.008526,0.012074,-0.012074
1.348,0.041389,-0.008302,0.011964,-0.011964
1.360,0.041339,-0.008081,0.011857,-0.011857
1.368,0.041290,-0.007862,0.011750,-0.011750
1.380,0.041195,-0.007433,0.011544,-0.011544
1.388,0.041152,-0.007218,0.011442,-0.011442
1.400,0.041109,-0.007006,0.011338,-0.011338
1.408,0.041067,-0.006796,0.011237,-0.011237
1.420,0.041026,-0.006589,0.011137,-0.011137
1.428,0.040924,-0.006158,0.010960,-0.010960
1.440,0.040874,-0.005946,0.010874,-0.010874
1.448,0.040825,-0.005737,0.010790,-0.010790
1.460,0.040709,-0.005313,0.010635,-0.010635
1.468,0.040652,-0.005105,0.010560,-0.010560
1.480,0.040595,-0.004899,0.010486,-0.010486
1.488,0.040531,-0.004686,0.010431,-0.010431
1.500,0.040405,-0.004264,0.010325,-0.010325
1.508,0.040343,-0.004057,0.010274,-0.010274
1.520,0.040248,-0.003842,0.010249,-0.010249
1.528,0.040155,-0.003629,0.010225,-0.010225
1.540,0.039967,-0.003209,0.010176,-0.010176
1.548,0.039847,-0.002984,0.010177,-0.010177
1.560,0.039728,-0.002763,0.010177,-0.010177
1.568,0.039609,-0.002544,0.010178,-0.010178
1.580,0.039355,-0.002108,0.010245,-0.010245
1.588,0.039220,-0.001891,0.010296,-0.010296
1.600,0.039085,-0.001676,0.010346,-0.010346
1.608,0.038952,-0.001464,0.010396,-0.010396
1.620,0.038642,-0.001049,0.010532,-0.010532
1.628,0.038488,-0.000844,0.010598,-0.010598
1.640,0.038336,-0.000641,0.010675,-0.010675
1.648,0.038184,-0.000440,0.010752,-0.010752
1.660,0.037840,-0.000042,0.010932,-0.010932
1.668,0.037670,0.000155,0.011021,-0.011021
1.680,0.037500,0.000350,0.011107,-0.011107
1.688,0.037315,0.000526,0.011209,-0.011209
1.700,0.037130,0.000700,0.011306,-0.011306
1.708,0.036764,0.001047,0.011497,-0.011497
1.720,0.036575,0.001211,0.011580,-0.011580
1.728,0.036386,0.001375,0.011661,-0.011661
1.740,0.036012,0.001701,0.011820,-0.011820
1.748,0.035799,0.001845,0.011876,-0.011876
1.760,0.035588,0.001989,0.011959,-0.011959
1.768,0.035378,0.002131,0.012040,-0.012040
1.780,0.034933,0.002410,0.012184,-0.012184
1.788,0.034699,0.002545,0.012247,-0.012247
1.800,0.034465,0.002679,0.012309,-0.012309
1.808,0.034232,0.002813,0.012370,-0.012370
1.820,0.033749,0.003051,0.012472,-0.012472
1.828,0.033509,0.003170,0.012522,-0.012522
1.840,0.033271,0.003288,0.012571,-0.012571
1.848,0.033013,0.003379,0.012620,-0.012620
1.860,0.032502,0.003562,0.012715,-0.012715
1.868,0.032248,0.003653,0.012762,-0.012762
1.880,0.031979,0.003717,0.012800,-0.012800
1.888,0.031712,0.003781,0.012836,-0.012836
1.900,0.031178,0.003909,0.012909,-0.012909
1.908,0.030912,0.003973,0.012944,-0.012944
1.920,0.030651,0.004022,0.012974,-0.012974
1.928,0.030390,0.004072,0.013004,-0.013004
1.940,0.029872,0.004173,0.013050,-0.013050
1.948,0.029618,0.004187,0.013061,-0.013061
1.960,0.029366,0.004202,0.013071,-0.013071
1.968,0.029114,0.004218,0.013081,-0.013081
1.980,0.028862,0.004234,0.013091,-0.013091
1.988,0.028360,0.004222,0.013068,-0.013068
2.000,0.028110,0.004217,0.013072,-0.013072
2.008,0.027861,0.004212,0.013075,-0.013075
2.020,0.027358,0.004161,0.013043,-0.013043
2.028,0.027107,0.004136,0.013027,-0.013027
2.040,0.026857,0.004112,0.013011,-0.013011
2.048,0.026612,0.004076,0.012992,-0.012992
2.060,0.026122,0.004008,0.012957,-0.012957
2.068,0.025878,0.003975,0.012940,-0.012940
2.080,0.025654,0.003925,0.012924,-0.012924
2.088,0.025431,0.003876,0.012907,-0.012907
2.100,0.024987,0.003782,0.012874,-0.012874
2.108,0.024791,0.003721,0.012861,-0.012861
2.120,0.024595,0.003661,0.012853,-0.012853
2.128,0.024400,0.003601,0.012844,-0.012844
2.140,0.024034,0.003479,0.012825,-0.012825
2.148,0.023864,0.003418,0.012814,-0.012814
2.160,0.023695,0.003358,0.012803,-0.012803
2.168,0.023525,0.003299,0.012792,-0.012792
2.180,0.023207,0.003169,0.012760,-0.012760
2.188,0.023058,0.003100,0.012747,-0.012747
2.200,0.022908,0.003032,0.012733,-0.012733
2.208,0.022758,0.002964,0.012720,-0.012720
2.224,0.022628,0.002892,0.012718,-0.012718
2.228,0.022497,0.002820,0.012717,-0.012717
2.240,0.022232,0.002680,0.012704,-0.012704
2.248,0.022101,0.002603,0.012691,-0.012691
2.260,0.021836,0.002452,0.012664,-0.012664
2.268,0.021703,0.002377,0.012650,-0.012650
2.280,0.021580,0.002281,0.012642,-0.012642
2.288,0.021457,0.002185,0.012633,-0.012633
2.301,0.021208,0.001994,0.012622,-0.012622
2.308,0.021096,0.001882,0.012629,-0.012629
2.320,0.020983,0.001770,0.012635,-0.012635
2.328,0.020869,0.001659,0.012639,-0.012639
2.340,0.020662,0.001418,0.012672,-0.012672
2.348,0.020570,0.001288,0.012699,-0.012699
2.360,0.020476,0.001160,0.012727,-0.012727
2.368,0.020380,0.001032,0.012754,-0.012754
2.380,0.020217,0.000725,0.012838,-0.012838
2.388,0.020132,0.000574,0.012878,-0.012878
2.400,0.020046,0.000424,0.012917,-0.012917
2.408,0.019965,0.000255,0.012966,-0.012966
2.420,0.019799,-0.000079,0.013062,-0.013062
2.428,0.019713,-0.000244,0.013107,-0.013107
2.440,0.019626,-0.000407,0.013151,-0.013151
2.448,0.019552,-0.000574,0.013194,-0.013194
2.460,0.019476,-0.000740,0.013235,-0.013235
2.468,0.019317,-0.001066,0.013314,-0.013314
2.480,0.019254,-0.001233,0.013360,-0.013360
2.488,0.019189,-0.001398,0.013406,-0.013406
2.500,0.019051,-0.001722,0.013492,-0.013492
2.508,0.019010,-0.001881,0.013533,-0.013533
2.520,0.018967,-0.002037,0.013572,-0.013572
2.528,0.018922,-0.002193,0.013610,-0.013610
2.540,0.018874,-0.002346,0.013648,-0.013648
2.548,0.018816,-0.002675,0.013742,-0.013742
2.560,0.018784,-0.002837,0.013787,-0.013787
2.568,0.018749,-0.002997,0.013831,-0.013831
2.580,0.018723,-0.003291,0.013921,-0.013921
2.588,0.018707,-0.003436,0.013965,-0.013965
2.600,0.018689,-0.003580,0.014009,-0.014009
2.608,0.018705,-0.003693,0.014061,-0.014061
2.620,0.018730,-0.003918,0.014160,-0.014160
2.628,0.018740,-0.004029,0.014208,-0.014208
2.640,0.018775,-0.004126,0.014268,-0.014268
2.648,0.018808,-0.004221,0.014327,-0.014327
2.660,0.018839,-0.004315,0.014371,-0.014371
2.668,0.018940,-0.004493,0.014472,-0.014472
2.680,0.019010,-0.004577,0.014530,-0.014530
2.688,0.019077,-0.004661,0.014586,-0.014586
2.700,0.019205,-0.004825,0.014695,-0.014695
2.708,0.019296,-0.004886,0.014763,-0.014763
2.720,0.019384,-0.004946,0.014818,-0.014818
2.728,0.019471,-0.005006,0.014873,-0.014873
2.740,0.019667,-0.005120,0.014969,-0.014969
2.748,0.019778,-0.005175,0.015012,-0.015012
2.760,0.019886,-0.005228,0.015054,-0.015054
2.768,0.019992,-0.005281,0.015095,-0.015095
2.780,0.020283,-0.005382,0.015104,-0.015104
2.788,0.020425,-0.005431,0.015109,-0.015109
2.800,0.020564,-0.005480,0.015114,-0.015114
2.808,0.020731,-0.005520,0.015107,-0.015107
2.820,0.020895,-0.005560,0.015100,-0.015100
2.828,0.021217,-0.005639,0.015087,-0.015087
2.840,0.021405,-0.005676,0.015069,-0.015069
2.848,0.021590,-0.005713,0.015052,-0.015052
2.860,0.021952,-0.005784,0.015019,-0.015019
2.868,0.022166,-0.005817,0.014986,-0.014986
2.880,0.022377,-0.005850,0.014954,-0.014954
2.888,0.022585,-0.005883,0.014923,-0.014923
2.900,0.023018,-0.005941,0.014840,-0.014840
2.908,0.023243,-0.005967,0.014795,-0.014795
2.920,0.023465,-0.005993,0.014752,-0.014752
2.928,0.023684,-0.006017,0.014709,-0.014709
2.940,0.024150,-0.006053,0.014615,-0.014615
2.948,0.024379,-0.006071,0.014570,-0.014570
2.960,0.024604,-0.006087,0.014532,-0.014532
2.968,0.024827,-0.006103,0.014496,-0.014496
2.980,0.025298,-0.006156,0.014430,-0.014430
2.988,0.025529,-0.006181,0.014398,-0.014398
3.000,0.025758,-0.006205,0.014366,-0.014366
3.008,0.025987,-0.006238,0.014335,-0.014335
3.020,0.026436,-0.006303,0.014262,-0.014262
3.028,0.026657,-0.006334,0.014228,-0.014228
3.040,0.026884,-0.006369,0.014200,-0.014200
3.048,0.027109,-0.006403,0.014174,-0.014174
3.060,0.027547,-0.006471,0.014124,-0.014124
3.068,0.027754,-0.006519,0.014109,-0.014109
3.080,0.027958,-0.006566,0.014097,-0.014097
3.088,0.028159,-0.006613,0.014086,-0.014086
3.100,0.028356,-0.006659,0.014075,-0.014075
3.108,0.028715,-0.006765,0.014090,-0.014090
3.120,0.028890,-0.006816,0.014097,-0.014097
3.128,0.029063,-0.006867,0.014105,-0.014105
3.140,0.029416,-0.006982,0.014186,-0.014186
3.148,0.029588,-0.007038,0.014226,-0.014226
3.160,0.029758,-0.007093,0.014266,-0.014266
3.168,0.029945,-0.007148,0.014319,-0.014319
3.180,0.030311,-0.007254,0.014425,-0.014425
3.188,0.030489,-0.007306,0.014477,-0.014477
3.200,0.030680,-0.007353,0.014524,-0.014524
3.208,0.030868,-0.007400,0.014571,-0.014571
3.220,0.031237,-0.007490,0.014662,-0.014662
3.228,0.031417,-0.007535,0.014708,-0.014708
3.240,0.031602,-0.007577,0.014766,-0.014766
3.248,0.031785,-0.007619,0.014824,-0.014824
3.260,0.032143,-0.007702,0.014942,-0.014942
3.268,0.032321,-0.007734,0.014992,-0.014992
3.280,0.032495,-0.007766,0.015043,-0.015043
3.288,0.032668,-0.007799,0.015092,-0.015092
3.300,0.033021,-0.007851,0.015176,-0.015176
3.308,0.033201,-0.007870,0.015212,-0.015212
3.320,0.033379,-0.007889,0.015270,-0.015270
3.328,0.033554,-0.007908,0.015328,-0.015328
3.340,0.033956,-0.007945,0.015408,-0.015408
3.348,0.034153,-0.007964,0.015447,-0.015447
3.360,0.034347,-0.007982,0.015486,-0.015486
3.368,0.034567,-0.007997,0.015502,-0.015502
3.380,0.034784,-0.008012,0.015514,-0.015514
3.388,0.035210,-0.008042,0.015539,-0.015539
3.400,0.035445,-0.008051,0.015532,-0.015532
3.408,0.035677,-0.008059,0.015526,-0.015526
3.420,0.036132,-0.008077,0.015513,-0.015513
3.428,0.036389,-0.008085,0.015495,-0.015495
3.440,0.036643,-0.008093,0.015481,-0.015481
3.448,0.036893,-0.008102,0.015467,-0.015467
3.460,0.037415,-0.008116,0.015458,-0.015458
3.468,0.037686,-0.008123,0.015464,-0.015464
3.480,0.037954,-0.008130,0.015470,-0.015470
3.488,0.038220,-0.008137,0.015476,-0.015476
3.500,0.038774,-0.008149,0.015544,-0.015544
3.508,0.039063,-0.008154,0.015580,-0.015580
3.520,0.039348,-0.008159,0.015616,-0.015616
3.528,0.039631,-0.008165,0.015650,-0.015650
3.540,0.040246,-0.008205,0.015725,-0.015725
3.548,0.040549,-0.008225,0.015761,-0.015761
3.560,0.040850,-0.008245,0.015822,-0.015822
3.568,0.041167,-0.008270,0.015888,-0.015888
3.580,0.041791,-0.008319,0.016015,-0.016015
3.588,0.042100,-0.008343,0.016077,-0.016077
3.600,0.042412,-0.008376,0.016140,-0.016140
3.608,0.042722,-0.008408,0.016201,-0.016201
3.620,0.043335,-0.008473,0.016349,-0.016349
3.628,0.043648,-0.008500,0.016434,-0.016434
3.640,0.043959,-0.008528,0.016517,-0.016517
3.648,0.044268,-0.008556,0.016599,-0.016599
3.660,0.044575,-0.008584,0.016679,-0.016679
3.668,0.045189,-0.008631,0.016859,-0.016859
3.680,0.045493,-0.008655,0.016954,-0.016954
3.688,0.045795,-0.008680,0.017047,-0.017047
3.700,0.046345,-0.008714,0.017220,-0.017220
3.708,0.046617,-0.008732,0.017306,-0.017306
3.720,0.046888,-0.008750,0.017390,-0.017390
3.728,0.047146,-0.008740,0.017466,-0.017466
3.740,0.047656,-0.008724,0.017605,-0.017605
3.748,0.047909,-0.008717,0.017673,-0.017673
3.760,0.048161,-0.008711,0.017741,-0.017741
3.768,0.048394,-0.008672,0.017816,-0.017816
3.780,0.048627,-0.008635,0.017889,-0.017889
3.788,0.049088,-0.008563,0.018032,-0.018032
3.800,0.049275,-0.008493,0.018106,-0.018106
3.808,0.049461,-0.008424,0.018179,-0.018179
3.820,0.049834,-0.008292,0.018322,-0.018322
3.828,0.049978,-0.008188,0.018413,-0.018413
3.840,0.050123,-0.008087,0.018504,-0.018504
3.848,0.050268,-0.007988,0.018593,-0.018593
3.860,0.050517,-0.007780,0.018798,-0.018798
3.868,0.050622,-0.007672,0.018908,-0.018908
3.880,0.050728,-0.007566,0.019018,-0.019018
3.888,0.050834,-0.007462,0.019126,-0.019126
3.900,0.050945,-0.007262,0.019366,-0.019366
3.908,0.051003,-0.007164,0.019484,-0.019484
3.920,0.051061,-0.007069,0.019591,-0.019591
3.928,0.051060,-0.006972,0.019726,-0.019726
3.940,0.051066,-0.006784,0.019991,-0.019991
3.948,0.051072,-0.006693,0.020122,-0.020122
3.960,0.051038,-0.006613,0.020276,-0.020276
3.968,0.051006,-0.006535,0.020428,-0.020428
3.980,0.050951,-0.006382,0.020710,-0.020710
3.988,0.050881,-0.006303,0.020874,-0.020874
4.000,0.050814,-0.006226,0.021037,-0.021037
4.008,0.050750,-0.006150,0.021196,-0.021196
4.020,0.050631,-0.006004,0.021509,-0.021509
4.028,0.050532,-0.005925,0.021685,-0.021685
4.040,0.050437,-0.005847,0.021882,-0.021882
4.048,0.050345,-0.005771,0.022075,-0.022075
4.060,0.050130,-0.005612,0.022475,-0.022475
4.068,0.050008,-0.005530,0.022680,-0.022680
4.080,0.049888,-0.005450,0.022882,-0.022882
4.088,0.049771,-0.005370,0.023081,-0.023081
4.100,0.049479,-0.005209,0.023484,-0.023484
4.108,0.049339,-0.005131,0.023681,-0.023681
4.120,0.049202,-0.005053,0.023875,-0.023875
4.128,0.049025,-0.004977,0.024058,-0.024058
4.140,0.048683,-0.004827,0.024415,-0.024415
4.148,0.048518,-0.004755,0.024589,-0.024589
4.160,0.048327,-0.004689,0.024764,-0.024764
4.168,0.048140,-0.004624,0.024936,-0.024936
4.180,0.047779,-0.004496,0.025272,-0.025272
4.188,0.047575,-0.004452,0.025436,-0.025436
4.200,0.047376,-0.004409,0.025599,-0.025599
4.208,0.047182,-0.004366,0.025759,-0.025759
4.220,0.046992,-0.004324,0.025920,-0.025920
4.228,0.046558,-0.004293,0.026232,-0.026232
4.240,0.046347,-0.004278,0.026385,-0.026385
4.248,0.046142,-0.004264,0.026536,-0.026536
4.260,0.045679,-0.004300,0.026821,-0.026821
4.268,0.045455,-0.004318,0.026960,-0.026960
4.280,0.045236,-0.004335,0.027102,-0.027102
4.288,0.045021,-0.004353,0.027242,-0.027242
4.300,0.044575,-0.004449,0.027531,-0.027531
4.308,0.044359,-0.004497,0.027672,-0.027672
4.320,0.044148,-0.004544,0.027812,-0.027812
4.328,0.043927,-0.004615,0.027964,-0.027964
4.340,0.043501,-0.004758,0.028223,-0.028223
4.348,0.043295,-0.004829,0.028350,-0.028350
4.360,0.043093,-0.004932,0.028496,-0.028496
4.368,0.042895,-0.005034,0.028641,-0.028641
4.380,0.042514,-0.005237,0.028926,-0.028926
4.388,0.042330,-0.005370,0.029089,-0.029089
4.400,0.042152,-0.005501,0.029247,-0.029247
4.408,0.041978,-0.005632,0.029402,-0.029402
4.420,0.041630,-0.005917,0.029734,-0.029734
4.428,0.041457,-0.006072,0.029911,-0.029911
4.440,0.041289,-0.006226,0.030086,-0.030086
4.448,0.041125,-0.006380,0.030258,-0.030258
4.460,0.040820,-0.006736,0.030675,-0.030675
4.468,0.040675,-0.006912,0.030880,-0.030880
4.480,0.040534,-0.007087,0.031081,-0.031081
4.488,0.040396,-0.007283,0.031286,-0.031286
4.500,0.040135,-0.007671,0.031686,-0.031686
4.508,0.040011,-0.007863,0.031882,-0.031882
4.520,0.039881,-0.008071,0.032075,-0.032075
4.528,0.039757,-0.008277,0.032266,-0.032266
4.540,0.039522,-0.008685,0.032639,-0.032639
4.548,0.039411,-0.008887,0.032821,-0.032821
4.560,0.039297,-0.009096,0.032999,-0.032999
4.568,0.039188,-0.009302,0.033175,-0.033175
4.580,0.038983,-0.009712,0.033522,-0.033522
4.588,0.038871,-0.009923,0.033690,-0.033690
4.600,0.038764,-0.010133,0.033856,-0.033856
4.608,0.038662,-0.010341,0.034019,-0.034019
4.620,0.038449,-0.010761,0.034346,-0.034346
4.628,0.038339,-0.010974,0.034510,-0.034510
4.640,0.038234,-0.011186,0.034660,-0.034660
4.648,0.038133,-0.011396,0.034809,-0.034809
4.660,0.037897,-0.011839,0.035094,-0.035094
4.668,0.037786,-0.012059,0.035234,-0.035234
4.680,0.037680,-0.012277,0.035372,-0.035372
4.688,0.037558,-0.012504,0.035508,-0.035508
4.700,0.037330,-0.012955,0.035743,-0.035743
4.708,0.037223,-0.013179,0.035859,-0.035859
4.720,0.037101,-0.013410,0.035975,-0.035975
4.728,0.036985,-0.013641,0.036089,-0.036089
4.740,0.036765,-0.014097,0.036315,-0.036315
4.748,0.036664,-0.014317,0.036416,-0.036416
4.760,0.036566,-0.014535,0.036520,-0.036520
4.768,0.036474,-0.014753,0.036624,-0.036624
4.780,0.036289,-0.015158,0.036828,-0.036828
4.788,0.036198,-0.015345,0.036929,-0.036929
4.800,0.036111,-0.015531,0.037030,-0.037030
4.808,0.036028,-0.015717,0.037130,-0.037130
4.820,0.035868,-0.016047,0.037299,-0.037299
4.828,0.035792,-0.016191,0.037385,-0.037385
4.840,0.035720,-0.016335,0.037470,-0.037470
4.848,0.035652,-0.016478,0.037555,-0.037555
4.860,0.035535,-0.016701,0.037739,-0.037739
4.868,0.035481,-0.016813,0.037831,-0.037831
4.880,0.035432,-0.016925,0.037924,-0.037924
4.888,0.035376,-0.017011,0.038012,-0.038012
4.900,0.035275,-0.017183,0.038185,-0.038185
4.908,0.035230,-0.017270,0.038272,-0.038272
4.920,0.035171,-0.017325,0.038336,-0.038336
4.928,0.035116,-0.017381,0.038400,-0.038400
4.940,0.035017,-0.017495,0.038524,-0.038524
4.948,0.034966,-0.017521,0.038582,-0.038582
4.960,0.034918,-0.017547,0.038641,-0.038641
4.968,0.034874,-0.017574,0.038700,-0.038700
4.980,0.034766,-0.017601,0.038821,-0.038821
4.988,0.034702,-0.017602,0.038882,-0.038882
5.000,0.034642,-0.017603,0.038940,-0.038940
5.008,0.034586,-0.017607,0.038997,-0.038997
5.020,0.034421,-0.017558,0.039115,-0.039115
5.028,0.034345,-0.017536,0.039174,-0.039174
5.040,0.034272,-0.017516,0.039233,-0.039233
5.048,0.034170,-0.017474,0.039298,-0.039298
5.060,0.033977,-0.017394,0.039403,-0.039403
5.068,0.033887,-0.017357,0.039456,-0.039456
5.080,0.033800,-0.017321,0.039510,-0.039510
5.088,0.033692,-0.017258,0.039578,-0.039578
5.100,0.033488,-0.017139,0.039718,-0.039718
5.108,0.033392,-0.017082,0.039789,-0.039789
5.120,0.033271,-0.016981,0.039883,-0.039883
5.128,0.033154,-0.016883,0.039977,-0.039977
5.140,0.032933,-0.016694,0.040164,-0.040164
5.148,0.032807,-0.016557,0.040277,-0.040277
5.160,0.032685,-0.016422,0.040390,-0.040390
5.168,0.032567,-0.016291,0.040503,-0.040503
5.180,0.032318,-0.015993,0.040746,-0.040746
5.188,0.032188,-0.015827,0.040876,-0.040876
5.200,0.032062,-0.015665,0.041006,-0.041006
5.208,0.031941,-0.015506,0.041135,-0.041135
5.220,0.031672,-0.015105,0.041403,-0.041403
5.228,0.031544,-0.014910,0.041535,-0.041535
5.240,0.031421,-0.014718,0.041667,-0.041667
5.248,0.031272,-0.014503,0.041813,-0.041813
5.260,0.030986,-0.014082,0.042104,-0.042104
5.268,0.030850,-0.013877,0.042248,-0.042248
5.280,0.030673,-0.013645,0.042399,-0.042399
5.288,0.030500,-0.013417,0.042549,-0.042549
5.300,0.030333,-0.013193,0.042682,-0.042682
5.308,0.030171,-0.012973,0.042814,-0.042814
5.320,0.029811,-0.012488,0.043087,-0.043087
5.328,0.029639,-0.012252,0.043224,-0.043224
5.340,0.029309,-0.011791,0.043495,-0.043495
5.348,0.029131,-0.011535,0.043637,-0.043637
5.360,0.028958,-0.011283,0.043768,-0.043768
5.368,0.028789,-0.011035,0.043898,-0.043898
5.380,0.028439,-0.010522,0.044172,-0.044172
5.388,0.028258,-0.010257,0.044314,-0.044314
